Size	2700000
MGYG000000670	0.0
MGYG000003314	0.0
MGYG000001898	0.0
MGYG000002486	0.0
MGYG000002672	0.140817
MGYG000004323	0.0
MGYG000001303	0.0
MGYG000004337	0.0
MGYG000001539	0.0
MGYG000002581	0.0
MGYG000002234	0.0
MGYG000004165	0.0352505
MGYG000002393	0.0
MGYG000001230	0.0
MGYG000004081	0.0
MGYG000000974	0.0
MGYG000002170	0.0
MGYG000000953	0.0
MGYG000001385	0.0068423
MGYG000003224	0.0609734
MGYG000001132	0.0691223
MGYG000003899	0.3740097
MGYG000000143	0.0
MGYG000002956	0.0
MGYG000002279	0.089073
MGYG000002955	0.2182735
MGYG000002378	0.0
MGYG000000253	1.2523306
MGYG000000130	0.0
MGYG000001985	0.0
MGYG000001671	0.0
MGYG000002191	0.0
MGYG000000364	0.0
MGYG000004453	0.0
MGYG000004084	0.0
MGYG000003326	0.0
MGYG000001787	0.0
MGYG000004259	0.0
MGYG000001164	0.0
MGYG000001399	0.0
MGYG000002320	0.0013376
MGYG000001917	0.0
MGYG000002558	0.6589053
MGYG000002680	0.0
MGYG000002362	0.0
MGYG000000371	0.0
MGYG000000248	0.0
MGYG000002287	0.0150118
MGYG000000065	0.0
MGYG000000242	0.041743
MGYG000002376	0.0
MGYG000000092	0.0478444
MGYG000004867	0.0
MGYG000001694	0.4992078
MGYG000001926	0.0
MGYG000004075	0.0
MGYG000002568	0.0
MGYG000004158	0.0
MGYG000000438	0.0
MGYG000002151	0.0
MGYG000001368	0.0
MGYG000004200	0.0
MGYG000004034	0.0
MGYG000001781	0.0
MGYG000003192	0.0
MGYG000004463	0.0699866
MGYG000000549	0.0
MGYG000002135	0.0
MGYG000001688	0.0
MGYG000004339	0.0
MGYG000000051	0.0148987
MGYG000003844	0.0
MGYG000004652	0.0
MGYG000004022	0.0
MGYG000000678	0.0
MGYG000001034	0.8854924
MGYG000001818	0.0
MGYG000001331	0.0
MGYG000001345	0.0996296
MGYG000000319	0.0
MGYG000000669	0.0
MGYG000003042	0.0
MGYG000001016	0.0
MGYG000004604	0.0
MGYG000000930	0.0
MGYG000001454	0.0
MGYG000003658	0.0
MGYG000002988	0.0
MGYG000000810	0.0
MGYG000003925	0.0
MGYG000001379	0.0
MGYG000004639	0.0
MGYG000000206	0.0418047
MGYG000004518	0.0
MGYG000000373	0.0
MGYG000000015	0.0
MGYG000002572	0.0
MGYG000002369	0.0
MGYG000001652	0.0
MGYG000000281	0.0
MGYG000001823	0.0222245
MGYG000001375	0.2092499
MGYG000002589	0.1532359
MGYG000004103	0.0
MGYG000000964	0.0
MGYG000002810	0.0
MGYG000002319	0.0
MGYG000004593	0.0
MGYG000001193	0.1562095
MGYG000000164	0.08434
MGYG000002846	0.0
MGYG000002596	0.0
MGYG000001396	0.0
MGYG000001689	0.0
MGYG000002715	0.2349316
MGYG000001946	0.0
MGYG000001334	0.0
MGYG000002038	0.0
MGYG000001938	0.0
MGYG000000732	0.0
MGYG000000236	0.0
MGYG000000551	0.0
MGYG000000730	0.0891141
MGYG000001711	0.8283775
MGYG000004092	0.0
MGYG000003702	0.3203416
MGYG000004347	0.0
MGYG000004179	0.0
MGYG000003852	0.0
MGYG000000059	0.0002675
MGYG000000193	0.0287272
MGYG000000107	0.0
MGYG000000508	0.0
MGYG000003298	0.0
MGYG000000580	0.0
MGYG000001211	0.0
MGYG000001933	0.0
MGYG000002096	0.0
MGYG000004053	0.0
MGYG000001370	0.0
MGYG000002205	0.0
MGYG000004183	0.0
MGYG000003655	0.0
MGYG000004811	0.0097747
MGYG000004821	0.0
MGYG000001762	0.0
MGYG000001710	0.0
MGYG000002884	0.0
MGYG000004598	0.0
MGYG000002625	0.0
MGYG000000126	0.0
MGYG000004126	0.0131804
MGYG000000358	0.0
MGYG000004556	0.0
MGYG000000705	0.0
MGYG000000956	0.0
MGYG000000884	0.0
MGYG000001978	0.0
MGYG000002437	0.0
MGYG000000410	0.0
MGYG000002098	0.0
MGYG000004087	0.0
MGYG000003683	0.0
MGYG000001695	0.0
MGYG000000078	0.0
MGYG000004548	0.0
MGYG000003676	0.0
MGYG000000289	0.0
MGYG000002372	0.0
MGYG000000840	0.0
MGYG000001209	0.0
MGYG000004847	0.0
MGYG000002602	0.0
MGYG000003860	0.0
MGYG000001456.1	0.0315465
MGYG000004137	0.0815413
MGYG000004687	0.0
MGYG000004189	0.0
MGYG000003211	0.0
MGYG000001939	0.0
MGYG000000211	0.0
MGYG000001953	0.0
MGYG000000742	0.0
MGYG000003993	0.0
MGYG000001531	0.0
MGYG000002253	0.0
MGYG000002606	0.0
MGYG000000820	0.0
MGYG000002052	0.0
MGYG000000394	0.0
MGYG000002535	0.0
MGYG000002509	0.0
MGYG000000033	0.345941
MGYG000001157	0.1647289
MGYG000001054	0.0
MGYG000002036	0.0
MGYG000002480	0.0
MGYG000000082	0.0
MGYG000004117	0.6422987
MGYG000004533	0.0
MGYG000002417	0.0
MGYG000001490	0.0
MGYG000000839	0.0
MGYG000003980	0.0008849
MGYG000001668	0.0
MGYG000003366	0.0
MGYG000000412	0.0
MGYG000004525	0.0
MGYG000003967	0.0
MGYG000000877	0.0
MGYG000001106	0.0
MGYG000002975	0.0
MGYG000000575	0.0
MGYG000000230	0.0
MGYG000001195	0.0
MGYG000003552	0.0
MGYG000004411	0.0
MGYG000001729	0.0
MGYG000000176	0.0
MGYG000004631	0.0
MGYG000004618	0.0
MGYG000000353	0.0
MGYG000004074	0.0
MGYG000002227	0.0
MGYG000001609	0.0102274
MGYG000000131	0.0
MGYG000002588	0.0
MGYG000001852	0.0
MGYG000003919	0.0
MGYG000001145	0.0
MGYG000004747	0.0
MGYG000000205	0.0084474
MGYG000004249	0.0
MGYG000002455	0.043986
MGYG000004832	0.0
MGYG000001326	0.0
MGYG000002144	0.0
MGYG000003892	0.0
MGYG000004454	0.0
MGYG000004163	0.0
MGYG000004279	0.0208046
MGYG000004019	0.0
MGYG000002487	0.0
MGYG000000474	0.0
MGYG000004131	0.0
MGYG000002963	0.0
MGYG000004064	0.0348184
MGYG000004558	0.0
MGYG000002365	0.0
MGYG000001936	0.0
MGYG000001945	0.0
MGYG000000363	0.0
MGYG000002449	0.0
MGYG000001228	0.0
MGYG000002079	0.0
MGYG000001819	0.0
MGYG000000146	0.1656961
MGYG000002002	0.2937957
MGYG000000310	0.0
MGYG000001937	0.0
MGYG000002226	0.0
MGYG000002445	0.0625167
MGYG000000307	0.0
MGYG000000808	0.0
MGYG000002519	0.0
MGYG000001324	0.0
MGYG000004268	0.0
MGYG000002459	3.2276987
MGYG000002296	0.0
MGYG000000032	0.0
MGYG000004573	0.0
MGYG000000534	0.0
MGYG000003891	3.2428545
MGYG000000423	0.0
MGYG000004038	0.1797099
MGYG000004437	0.0
MGYG000000636	0.0
MGYG000000478	0.0
MGYG000004629	0.0
MGYG000002697	0.0
MGYG000004083	0.0
MGYG000004044	0.0289639
MGYG000004897	0.0696265
MGYG000004381	0.0
MGYG000001550	0.0
MGYG000004430	0.0
MGYG000000495	0.1290051
MGYG000000941	0.0
MGYG000001979	0.0
MGYG000003888	0.0
MGYG000004716	0.0
MGYG000002940	0.0
MGYG000002371	0.027081
MGYG000004253	0.0
MGYG000004857	0.0
MGYG000001136	0.0033954
MGYG000001816	0.0687931
MGYG000000137	0.0
MGYG000002682	0.0
MGYG000003944	0.0
MGYG000000179	0.0
MGYG000001651	0.0
MGYG000004427	0.0
MGYG000001841	0.0013685
MGYG000004159	0.0
MGYG000000520	0.0
MGYG000002193	0.0
MGYG000002328	0.0
MGYG000001792	0.0
MGYG000000933	0.5564256
MGYG000002816	0.0
MGYG000002233	0.0
MGYG000001690	0.0
MGYG000004563	0.0
MGYG000004322	0.0
MGYG000000212	0.1082622
MGYG000000027	0.0150118
MGYG000001401	0.0
MGYG000003456	0.0
MGYG000004201	0.0
MGYG000002016	0.0
MGYG000004487	0.0
MGYG000004046	0.0
MGYG000003405	0.0
MGYG000002351	0.0
MGYG000000387	0.0434304
MGYG000001983	0.0
MGYG000000429	0.0
MGYG000001637	0.0
MGYG000004275	0.0
MGYG000000135	0.0
MGYG000004851	0.0
MGYG000004451	1.3755943
MGYG000002409	0.0
MGYG000003912	0.0
MGYG000004567	0.0
MGYG000004245	0.5345921
MGYG000001243	0.0
MGYG000000836	0.0
MGYG000002708	0.0
MGYG000003963	0.0
MGYG000001546	0.0
MGYG000004205	0.0
MGYG000001817	0.0
MGYG000001764	0.1626402
MGYG000003681	0.5366396
MGYG000002609	0.185338
MGYG000002985	0.0957712
MGYG000000295	0.0
MGYG000000020	0.0
MGYG000002270	0.0
MGYG000000420	0.0259595
MGYG000004769	0.0
MGYG000002275	0.0
MGYG000000047	0.0
MGYG000004414	0.0
MGYG000001186	0.0
MGYG000002543	0.0
MGYG000001575	0.0
MGYG000001866	0.0
MGYG000004449	0.0
MGYG000001687	0.0
MGYG000001352	0.0
MGYG000003718	0.0
MGYG000000252	0.0049799
MGYG000002330	0.0025517
MGYG000004600	0.0
MGYG000000219	0.0
MGYG000000948	0.0
MGYG000000615	0.0
MGYG000000378	0.0094557
MGYG000000277	0.0
MGYG000001769	0.0
MGYG000001972	0.0
MGYG000000749	0.0
MGYG000002238	0.0
MGYG000000707	0.0
MGYG000004207	0.0
MGYG000001848	0.0
MGYG000001315	0.4155881
MGYG000002284	0.0
MGYG000003233	0.0
MGYG000001665	0.0
MGYG000002386	0.0
MGYG000003222	0.0
MGYG000004425	0.0
MGYG000004006	0.0
MGYG000000902	0.0
MGYG000001325	0.0
MGYG000000672	0.0
MGYG000000044	0.1781356
MGYG000000631	0.0
MGYG000000039	0.0
MGYG000000360	0.0
MGYG000001928	0.0
MGYG000004078	0.0
MGYG000004779	0.0
MGYG000000168	0.0
MGYG000000417	0.0
MGYG000001733	0.0
MGYG000004572	0.0
MGYG000001940	0.0
MGYG000002912	0.0
MGYG000002999	0.0
MGYG000002617	0.0068731
MGYG000004636	0.0
MGYG000000938	0.0
MGYG000004739	0.0
MGYG000000945	0.0
MGYG000000774	0.0
MGYG000002168	0.0
MGYG000002164	0.0033954
MGYG000004503	0.0
MGYG000002276	0.0022636
MGYG000001148	0.0
MGYG000001373	0.0
MGYG000001958	0.0
MGYG000000345	0.1352814
MGYG000002405	0.0
MGYG000004062	0.0
MGYG000001183	0.0
MGYG000000124	0.0
MGYG000004570	0.0
MGYG000000380	0.0
MGYG000001115	0.0
MGYG000001467	0.0
MGYG000001976	0.0
MGYG000001600	0.0
MGYG000001442	0.0
MGYG000001757	0.0
MGYG000002969	0.0
MGYG000003868	0.0
MGYG000001205	0.0
MGYG000001677	0.0
MGYG000000030	0.0
MGYG000004474	0.0
MGYG000002149	0.0
MGYG000002268	0.0
MGYG000001538	0.0
MGYG000001118	0.0
MGYG000003966	0.1919951
MGYG000001874	0.0
MGYG000003451	0.0
MGYG000000418	0.0
MGYG000000138	0.0
MGYG000004311	0.0
MGYG000000604	0.0
MGYG000001975	0.0
MGYG000000216	0.0781768
MGYG000002192	0.0
MGYG000002621	0.0
MGYG000002097	0.0
MGYG000000139	0.042988
MGYG000003409	0.0
MGYG000002974	0.0
MGYG000003690	0.0
MGYG000000796	0.0
MGYG000003668	0.0
MGYG000003835	0.0
MGYG000001776	0.0
MGYG000000186	0.0004939
MGYG000004527	0.0
MGYG000004571	0.0
MGYG000004494	0.0
MGYG000003198	0.0
MGYG000004016	0.1068423
MGYG000000462	0.0
MGYG000004327	0.0
MGYG000000404	0.0974998
MGYG000001988	0.0
MGYG000001260	0.0
MGYG000002094	0.024447
MGYG000000367	0.0214117
MGYG000004498	1.1453854
MGYG000001300	0.0
MGYG000000187	0.2915629
MGYG000004790	0.076798
MGYG000000530	0.3545118
MGYG000000312	0.0
MGYG000004501	0.0
MGYG000001110	0.0
MGYG000001220	0.0
MGYG000004052	0.1937237
MGYG000004541	0.0
MGYG000000994	0.0
MGYG000002698	0.0
MGYG000001113	0.0
MGYG000003995	0.0
MGYG000001441	0.0
MGYG000003822	0.0
MGYG000002776	0.0708201
MGYG000002432	0.0
MGYG000003324	0.0
MGYG000000070	0.0
MGYG000001875	0.0
MGYG000003304	0.025517
MGYG000001760	0.0
MGYG000003205	0.0
MGYG000000419	1.10569
MGYG000001884	0.0
MGYG000003693	0.0
MGYG000002840	0.0
MGYG000000942	0.0
MGYG000001017	0.0
MGYG000004878	0.0
MGYG000001737	3.3264743
MGYG000001742	0.0
MGYG000002804	0.0
MGYG000000449	0.0
MGYG000001415	0.3203313
MGYG000003981	0.0
MGYG000001308	0.0
MGYG000000468	0.0109373
MGYG000000379	0.0
MGYG000000483	0.0
MGYG000004554	0.0
MGYG000000537	0.0293549
MGYG000000031	0.0
MGYG000004155	1.1750799
MGYG000001299	0.0
MGYG000004145	0.0769009
MGYG000003738	0.0
MGYG000000715	0.0036424
MGYG000004799	0.0
MGYG000004008	0.0
MGYG000003714	0.0
MGYG000004289	0.0
MGYG000004385	0.0
MGYG000000706	0.0
MGYG000000501	0.0
MGYG000000150	0.007614
MGYG000001305	0.0
MGYG000002290	0.0
MGYG000002504	0.0
MGYG000002872	0.0473506
MGYG000002363	0.0
MGYG000003990	5.4371443
MGYG000002529	0.0
MGYG000002438	0.1286861
MGYG000000004	0.0
MGYG000001085	0.0
MGYG000003854	0.0
MGYG000002411	0.0
MGYG000000177	0.0
MGYG000002910	0.0
MGYG000001337	0.7763454
MGYG000000466	0.0
MGYG000003237	0.0
MGYG000002737	0.0
MGYG000001202	0.0
MGYG000003346	0.0
MGYG000003169	0.0
MGYG000003875	0.0
MGYG000000657	0.0
MGYG000003417	0.0
MGYG000004164	0.0
